transaction_id,amount,transaction_hour,merchant_category,device_type,location,failed_attempts,account_age_days,is_fraud,iqr_anomaly
TXN006237,69.57,18,Food,Android,Chennai,0,1563,0,0
TXN006238,158.07,1,Shopping,iOS,Chennai,0,2146,0,0
TXN006239,59.91,3,Bills,Android,Delhi,0,1304,0,0
TXN006240,228.73,10,Travel,Android,Pune,0,2643,0,0
TXN006241,114.45,2,Other,iOS,Delhi,0,2764,0,0
TXN006242,48.08,8,Entertainment,iOS,Mumbai,0,764,0,0
TXN006243,734.41,9,Food,iOS,Bangalore,1,1050,0,1
TXN006244,452.47,1,Travel,iOS,Mumbai,0,603,0,0
TXN006245,71.82,6,Shopping,Android,Bangalore,1,1972,0,0
TXN006246,269.71,14,Travel,iOS,Mumbai,0,2426,0,0
TXN006247,282.84,18,Food,Android,Chennai,1,2093,0,0
TXN006248,320.78,9,Entertainment,Android,Hyderabad,0,238,0,0
TXN006249,19.43,23,Entertainment,Web,Mumbai,1,2724,0,0
TXN006250,496.67,19,Entertainment,Android,Delhi,1,1003,0,0
TXN006251,74.92,13,Other,iOS,Bangalore,0,2761,1,0
TXN006252,96.6,3,Food,Android,Bangalore,1,1958,0,0
TXN006253,3517.33,10,Other,Android,Mumbai,0,868,0,1
TXN006254,213.2,2,Other,Android,Bangalore,0,1645,0,0
TXN006255,93.36,22,Travel,iOS,Delhi,0,1753,0,0
TXN006256,10.52,16,Food,Android,Chennai,0,2471,0,0
TXN006257,786.6,6,Food,Android,Hyderabad,0,2716,0,1
TXN006258,29.54,10,Travel,iOS,Hyderabad,1,2457,0,0
TXN006259,44.52,17,Bills,Android,Bangalore,0,930,0,0
TXN006260,99.72,13,Other,Android,Mumbai,1,1060,0,0
TXN006261,812.16,13,Entertainment,iOS,Bangalore,1,2099,0,1
TXN006262,375.36,5,Shopping,Web,Delhi,0,565,0,0
TXN006263,122.8,8,Other,Android,Pune,0,411,0,0
TXN006264,214.85,21,Shopping,iOS,Mumbai,1,2437,0,0
TXN006265,72.21,2,Travel,Android,Chennai,1,2840,0,0
TXN006266,175.49,16,Shopping,Android,Delhi,0,1203,0,0
TXN006267,162.07,11,Bills,iOS,Chennai,0,2240,1,0
TXN006268,474.62,3,Food,Web,Mumbai,1,2059,0,0
TXN006269,473.72,19,Entertainment,Android,Chennai,0,1236,0,0
TXN006270,268.48,15,Shopping,Android,Delhi,1,1811,0,0
TXN006271,96.08,23,Shopping,Android,Delhi,0,1184,0,0
TXN006272,361.47,9,Travel,Android,Bangalore,0,1420,0,0
TXN006273,132.91,6,Travel,iOS,Pune,1,1927,0,0
TXN006274,40.52,9,Food,Android,Mumbai,1,304,0,0
TXN006275,91.47,6,Entertainment,Android,Hyderabad,0,455,0,0
TXN006276,164.26,22,Shopping,iOS,Pune,1,1562,0,0
TXN006277,442.42,17,Food,iOS,Hyderabad,0,2714,0,0
TXN006278,119.08,8,Entertainment,Android,Chennai,0,2804,0,0
TXN006279,34.78,21,Food,iOS,Hyderabad,0,2993,1,0
TXN006280,158.87,17,Shopping,Web,Hyderabad,0,419,0,0
TXN006281,170.06,16,Travel,Android,Delhi,0,300,0,0
TXN006282,185.49,10,Travel,iOS,Delhi,0,98,0,0
TXN006283,447.58,0,Travel,iOS,Delhi,1,486,0,0
TXN006284,504.07,16,Bills,Android,Hyderabad,0,375,1,0
TXN006285,72.74,3,Food,Android,Chennai,0,1852,0,0
TXN006286,70.85,3,Shopping,iOS,Mumbai,1,803,0,0
TXN006287,42.6,13,Food,Android,Bangalore,0,1200,1,0
TXN006288,343.29,8,Travel,Android,Chennai,1,1580,0,0
TXN006289,844.36,12,Other,Android,Delhi,1,989,0,1
TXN006290,101.69,15,Other,iOS,Chennai,0,1392,0,0
TXN006291,111.08,0,Food,Android,Mumbai,0,1135,0,0
TXN006292,862.76,2,Entertainment,Android,Pune,1,2037,0,1
TXN006293,272.24,18,Other,Android,Delhi,0,1104,1,0
TXN006294,250.51,7,Other,iOS,Mumbai,0,2344,0,0
TXN006295,35.55,17,Food,Android,Pune,0,879,0,0
TXN006296,335.11,5,Bills,Android,Bangalore,0,521,0,0
TXN006297,48.67,19,Bills,Android,Chennai,2,1862,0,0
TXN006298,38.06,5,Travel,Android,Bangalore,0,1026,0,0
TXN006299,97.89,4,Shopping,Android,Hyderabad,0,2334,0,0
TXN006300,73.48,11,Entertainment,iOS,Chennai,1,2086,0,0
TXN006301,113.76,8,Shopping,iOS,Pune,0,350,1,0
TXN006302,26.33,8,Shopping,iOS,Hyderabad,0,401,0,0
TXN006303,468.99,16,Entertainment,Android,Mumbai,1,1838,0,0
TXN006304,574.34,18,Bills,Android,Hyderabad,0,2400,0,0
TXN006305,14.34,16,Other,Web,Pune,1,1396,1,0
TXN006306,480.17,21,Travel,Android,Pune,0,2997,0,0
TXN006307,56.11,15,Food,iOS,Mumbai,0,1201,0,0
TXN006308,415.04,11,Bills,Web,Bangalore,0,2269,0,0
TXN006309,136.71,2,Travel,iOS,Delhi,0,945,0,0
TXN006310,153.63,13,Other,Android,Bangalore,0,1177,0,0
TXN006311,118.85,16,Bills,Android,Hyderabad,2,1257,0,0
TXN006312,635.59,21,Entertainment,Android,Mumbai,1,1390,0,0
TXN006313,33.53,15,Shopping,iOS,Hyderabad,0,114,0,0
TXN006314,307.79,20,Entertainment,iOS,Pune,0,965,0,0
TXN006315,556.46,11,Other,iOS,Delhi,0,1525,0,0
TXN006316,350.59,23,Food,Android,Chennai,0,2484,1,0
TXN006317,2415.44,1,Entertainment,iOS,Chennai,1,1588,1,1
TXN006318,78.67,7,Other,iOS,Chennai,0,1173,0,0
TXN006319,468.14,11,Shopping,Android,Hyderabad,2,1109,0,0
TXN006320,130.67,20,Bills,Android,Chennai,1,2478,0,0
TXN006321,652.03,15,Travel,iOS,Mumbai,1,543,0,0
TXN006322,147.05,7,Other,Android,Delhi,2,391,0,0
TXN006323,93.18,15,Other,Android,Pune,1,62,0,0
TXN006324,711.44,9,Food,Android,Bangalore,2,2070,0,0
TXN006325,82.28,19,Bills,iOS,Pune,0,1814,1,0
TXN006326,27.24,14,Other,Android,Mumbai,0,2826,0,0
TXN006327,79.82,3,Other,Android,Delhi,2,649,0,0
TXN006328,311.95,14,Travel,iOS,Bangalore,0,300,0,0
TXN006329,788.75,3,Shopping,iOS,Chennai,0,1415,0,1
TXN006330,169.59,10,Entertainment,iOS,Bangalore,0,2751,0,0
TXN006331,721.86,5,Bills,Android,Hyderabad,0,473,0,0
TXN006332,29.08,3,Travel,iOS,Hyderabad,0,1836,0,0
TXN006333,87.19,8,Travel,iOS,Chennai,1,177,0,0
TXN006334,104.97,8,Entertainment,Web,Chennai,0,2548,1,0
TXN006335,129.35,2,Bills,Android,Mumbai,0,572,0,0
TXN006336,164.17,22,Bills,Android,Mumbai,0,2335,0,0
TXN006337,340.05,4,Shopping,Android,Pune,0,298,0,0
TXN006338,87.03,14,Bills,iOS,Hyderabad,1,2055,1,0
TXN006339,175.36,8,Other,Android,Delhi,1,381,0,0
TXN006340,140.59,1,Entertainment,Android,Mumbai,0,398,0,0
TXN006341,48.86,2,Bills,Android,Delhi,1,2477,0,0
TXN006342,129.49,20,Shopping,Android,Pune,1,812,0,0
TXN006343,124.91,11,Travel,Android,Hyderabad,0,2102,1,0
TXN006344,121.74,15,Other,Web,Mumbai,1,361,0,0
TXN006345,154.18,4,Bills,iOS,Delhi,0,2617,0,0
TXN006346,162.52,9,Entertainment,Android,Pune,1,2182,0,0
TXN006347,88.34,14,Bills,Android,Delhi,0,809,0,0
TXN006348,683.52,13,Food,Android,Mumbai,1,2966,0,0
TXN006349,36.47,13,Shopping,iOS,Chennai,0,2802,0,0
TXN006350,62.48,22,Travel,Android,Pune,1,1513,0,0
TXN006351,4171.19,12,Food,Web,Pune,0,2515,0,1
TXN006352,42.71,15,Entertainment,iOS,Bangalore,2,2221,0,0
TXN006353,29.24,7,Bills,Android,Chennai,1,2779,0,0
TXN006354,358.3,7,Shopping,iOS,Pune,0,103,0,0
TXN006355,12.27,16,Other,iOS,Bangalore,2,1045,0,0
TXN006356,111.91,16,Bills,Android,Delhi,0,1959,0,0
TXN006357,1948.84,2,Bills,Android,Mumbai,0,991,1,1
TXN006358,23.24,0,Bills,iOS,Pune,0,1105,0,0
TXN006359,13.76,16,Other,Android,Hyderabad,2,827,0,0
TXN006360,24.56,23,Bills,Android,Mumbai,0,1069,0,0
TXN006361,436.17,15,Shopping,Android,Chennai,0,2215,0,0
TXN006362,572.34,16,Other,Android,Bangalore,1,2732,0,0
TXN006363,80.23,1,Other,Android,Mumbai,0,823,0,0
TXN006364,336.92,13,Food,Web,Bangalore,2,218,0,0
TXN006365,787.06,6,Entertainment,iOS,Chennai,0,1045,1,1
TXN006366,1267.52,18,Other,iOS,Chennai,0,556,0,1
TXN006367,110.43,0,Food,iOS,Mumbai,0,1699,0,0
TXN006368,9.38,16,Shopping,iOS,Pune,0,2206,0,0
TXN006369,55.42,9,Entertainment,Web,Hyderabad,1,2191,0,0
TXN006370,88.93,5,Other,Android,Pune,0,1140,0,0
TXN006371,108.77,6,Travel,iOS,Hyderabad,0,2303,0,0
TXN006372,118.46,5,Food,Android,Bangalore,1,2201,0,0
TXN006373,568.31,4,Shopping,iOS,Mumbai,2,1672,0,0
TXN006374,684.93,1,Shopping,iOS,Delhi,1,2206,0,0
TXN006375,120.78,17,Shopping,Web,Chennai,2,2422,0,0
TXN006376,554.56,23,Entertainment,Android,Pune,0,323,0,0
TXN006377,227.97,16,Bills,Android,Bangalore,0,2541,0,0
TXN006378,160.36,23,Travel,Android,Chennai,0,2828,0,0
TXN006379,440.47,22,Entertainment,Android,Bangalore,1,1606,0,0
TXN006380,161.86,6,Entertainment,Android,Mumbai,0,1501,0,0
TXN006381,1753.51,20,Other,Android,Bangalore,1,1191,0,1
TXN006382,26.41,18,Food,iOS,Bangalore,1,533,0,0
TXN006383,79.98,6,Travel,Android,Delhi,0,2532,0,0
TXN006384,127.51,22,Shopping,iOS,Bangalore,1,355,0,0
TXN006385,251.47,6,Entertainment,Android,Hyderabad,0,1610,0,0
TXN006386,679.63,15,Travel,Android,Bangalore,0,821,1,0
TXN006387,144.13,11,Food,iOS,Bangalore,1,2390,0,0
TXN006388,26.93,14,Bills,iOS,Mumbai,0,581,0,0
TXN006389,407.9,14,Travel,Android,Bangalore,2,322,1,0
TXN006390,367.22,10,Shopping,iOS,Delhi,0,1824,0,0
TXN006391,14.44,1,Entertainment,iOS,Mumbai,0,993,0,0
TXN006392,147.74,2,Bills,iOS,Chennai,1,1633,0,0
TXN006393,22.02,18,Food,iOS,Hyderabad,0,406,0,0
TXN006394,66.85,19,Shopping,Android,Hyderabad,1,2822,0,0
TXN006395,50.23,14,Bills,Web,Chennai,0,926,0,0
TXN006396,391.94,15,Other,iOS,Bangalore,0,1659,0,0
TXN006397,170.75,0,Other,Web,Delhi,0,748,0,0
TXN006398,31.73,14,Food,iOS,Delhi,1,330,0,0
TXN006399,426.7,11,Shopping,iOS,Delhi,0,322,1,0
TXN006400,26.56,6,Entertainment,Android,Delhi,0,143,0,0
TXN006401,220.55,6,Food,Android,Bangalore,1,1608,1,0
TXN006402,55.88,10,Bills,Web,Chennai,1,2849,0,0
TXN006403,95.7,19,Shopping,iOS,Chennai,1,2276,0,0
TXN006404,271.82,10,Other,Android,Hyderabad,0,663,0,0
TXN006405,277.48,16,Other,Android,Chennai,0,570,0,0
TXN006406,738.31,2,Travel,iOS,Delhi,1,1921,0,1
TXN006407,134.46,15,Shopping,Android,Bangalore,0,903,0,0
TXN006408,214.38,4,Bills,Android,Mumbai,0,2589,0,0
TXN006409,87.77,1,Bills,Android,Mumbai,0,2833,0,0
TXN006410,184.64,22,Travel,iOS,Delhi,0,1551,0,0
TXN006411,251.48,6,Bills,Android,Pune,0,2366,0,0
TXN006412,131.9,9,Shopping,Android,Hyderabad,1,1490,0,0
TXN006413,17.04,4,Other,iOS,Mumbai,0,1798,0,0
TXN006414,220.91,14,Food,iOS,Pune,0,1582,0,0
TXN006415,229.86,11,Other,Android,Delhi,1,1705,0,0
TXN006416,65.61,9,Other,Android,Bangalore,0,542,0,0
TXN006417,31.78,21,Shopping,iOS,Mumbai,2,1237,0,0
TXN006418,872.23,16,Bills,iOS,Delhi,0,52,0,1
TXN006419,267.66,19,Travel,Android,Mumbai,0,1572,1,0
TXN006420,112.74,19,Travel,Android,Bangalore,3,1618,0,0
TXN006421,37.92,10,Entertainment,iOS,Chennai,1,1797,0,0
TXN006422,55.36,7,Travel,Web,Chennai,0,2539,0,0
TXN006423,708.47,14,Travel,Android,Bangalore,1,1663,0,0
TXN006424,175.07,1,Bills,Android,Bangalore,0,1306,0,0
TXN006425,76.65,16,Food,Android,Chennai,0,2286,0,0
TXN006426,273.59,22,Food,Android,Bangalore,0,103,0,0
TXN006427,55.85,5,Bills,Android,Bangalore,1,2514,0,0
TXN006428,898.76,20,Travel,Android,Bangalore,0,1918,0,1
TXN006429,752.47,12,Shopping,iOS,Chennai,1,386,0,1
TXN006430,84.78,7,Other,Android,Chennai,1,705,0,0
TXN006431,69.8,10,Other,iOS,Pune,1,2889,0,0
TXN006432,6.41,14,Food,iOS,Mumbai,0,1419,0,0
TXN006433,25.08,12,Bills,iOS,Chennai,0,151,0,0
TXN006434,29.74,17,Shopping,Web,Mumbai,0,680,0,0
TXN006435,174.55,17,Travel,iOS,Chennai,1,477,0,0
TXN006436,100.34,16,Bills,Web,Hyderabad,0,2226,0,0
TXN006437,29.54,21,Food,Android,Mumbai,1,417,0,0
TXN006438,105.91,12,Shopping,Android,Bangalore,2,1398,0,0
TXN006439,272.16,2,Shopping,Android,Hyderabad,0,2566,0,0
TXN006440,279.61,20,Food,Android,Pune,1,2624,0,0
TXN006441,15.19,23,Shopping,Android,Chennai,0,832,0,0
TXN006442,127.24,6,Other,iOS,Chennai,0,2112,0,0
TXN006443,28.22,11,Food,Android,Pune,1,1220,0,0
TXN006444,437.94,3,Other,iOS,Hyderabad,0,2878,1,0
TXN006445,380.31,23,Bills,Android,Delhi,2,1130,1,0
TXN006446,50.52,10,Entertainment,iOS,Bangalore,0,1430,0,0
TXN006447,59.19,13,Travel,Android,Mumbai,0,1797,0,0
TXN006448,85.33,17,Bills,Web,Hyderabad,0,2384,0,0
TXN006449,9.94,6,Other,Android,Mumbai,0,323,0,0
TXN006450,222.11,4,Travel,Web,Chennai,2,1607,0,0
TXN006451,106.97,15,Travel,Android,Delhi,1,202,0,0
TXN006452,475.43,10,Other,iOS,Pune,0,1216,0,0
TXN006453,39.72,21,Other,Android,Delhi,0,1478,0,0
TXN006454,70.6,2,Food,iOS,Mumbai,0,333,0,0
TXN006455,24.34,15,Entertainment,iOS,Pune,0,1876,0,0
TXN006456,44.47,10,Other,iOS,Chennai,1,2981,0,0
TXN006457,35.93,9,Travel,Android,Pune,0,695,0,0
TXN006458,490.37,22,Travel,iOS,Pune,0,2952,1,0
TXN006459,64.21,22,Bills,Android,Delhi,1,1791,0,0
TXN006460,172.26,1,Entertainment,Android,Bangalore,0,1690,0,0
TXN006461,93.98,15,Entertainment,Android,Chennai,0,2960,0,0
TXN006462,32.35,16,Travel,Android,Hyderabad,0,2746,0,0
TXN006463,121.27,9,Entertainment,iOS,Hyderabad,0,2900,0,0
TXN006464,304.58,17,Bills,Android,Hyderabad,0,1759,0,0
TXN006465,34.84,11,Food,Android,Bangalore,2,1379,0,0
TXN006466,391.87,7,Travel,iOS,Chennai,0,1828,0,0
TXN006467,53.53,2,Shopping,Web,Pune,0,1640,1,0
TXN006468,83.13,19,Travel,iOS,Mumbai,1,152,0,0
TXN006469,280.57,23,Travel,iOS,Mumbai,0,1133,1,0
TXN006470,66.95,2,Food,iOS,Chennai,0,2498,0,0
TXN006471,155.26,5,Other,iOS,Bangalore,0,1312,0,0
TXN006472,101.73,1,Other,Web,Chennai,0,2194,0,0
TXN006473,173.34,2,Shopping,Android,Mumbai,0,2981,0,0
TXN006474,8.53,16,Shopping,Android,Chennai,0,197,0,0
TXN006475,16.52,8,Shopping,iOS,Hyderabad,0,558,0,0
TXN006476,310.8,3,Other,Web,Pune,0,411,0,0
TXN006477,515.23,21,Food,Android,Chennai,1,2819,0,0
TXN006478,49.77,22,Entertainment,iOS,Pune,0,1417,0,0
TXN006479,110.74,1,Shopping,iOS,Delhi,0,274,0,0
TXN006480,211.38,23,Entertainment,Android,Chennai,0,1978,0,0
TXN006481,340.99,8,Bills,Android,Mumbai,1,99,0,0
TXN006482,13.02,13,Food,iOS,Mumbai,2,1872,0,0
TXN006483,51.25,10,Entertainment,Android,Pune,1,1806,0,0
TXN006484,99.57,1,Other,Android,Mumbai,0,1382,0,0
TXN006485,345.08,20,Other,Web,Hyderabad,1,1437,0,0
TXN006486,2975.35,1,Shopping,iOS,Mumbai,1,1759,1,1
TXN006487,112.89,4,Shopping,iOS,Delhi,1,854,1,0
TXN006488,27.43,6,Entertainment,iOS,Chennai,0,198,0,0
TXN006489,240.5,21,Other,iOS,Bangalore,0,1285,0,0
TXN006490,724.29,3,Entertainment,iOS,Mumbai,1,1147,0,0
TXN006491,168.95,13,Bills,Android,Chennai,0,2013,0,0
TXN006492,50.0,1,Food,iOS,Hyderabad,0,2721,0,0
TXN006493,468.53,22,Other,iOS,Chennai,0,488,0,0
TXN006494,329.06,11,Travel,iOS,Mumbai,0,548,0,0
TXN006495,43.32,9,Other,Android,Mumbai,0,1647,0,0
TXN006496,234.56,0,Bills,Android,Pune,0,165,0,0
TXN006497,491.13,18,Other,Android,Mumbai,1,1915,1,0
TXN006498,612.94,22,Bills,iOS,Delhi,0,2668,0,0
TXN006499,137.04,15,Other,Web,Chennai,0,1495,0,0
TXN006500,96.57,14,Bills,Web,Pune,1,2599,1,0
TXN006501,647.25,13,Shopping,Android,Bangalore,0,1163,0,0
TXN006502,34.74,8,Entertainment,Android,Delhi,0,792,1,0
TXN006503,251.21,20,Other,Android,Bangalore,1,223,1,0
TXN006504,28.67,22,Food,Android,Mumbai,1,2960,0,0
TXN006505,532.96,14,Shopping,iOS,Bangalore,1,2796,0,0
TXN006506,108.89,6,Bills,Web,Bangalore,0,977,0,0
TXN006507,680.14,3,Food,Android,Delhi,0,1279,0,0
TXN006508,267.65,20,Shopping,Android,Delhi,0,2400,0,0
TXN006509,34.2,17,Travel,Android,Chennai,1,1313,1,0
TXN006510,820.2,7,Other,Android,Bangalore,1,2678,0,1
TXN006511,954.79,11,Other,iOS,Delhi,0,2146,0,1
TXN006512,427.84,14,Bills,iOS,Chennai,1,2004,0,0
TXN006513,59.51,14,Shopping,iOS,Bangalore,2,1904,0,0
TXN006514,102.8,16,Shopping,iOS,Bangalore,0,1436,0,0
TXN006515,176.71,1,Bills,Android,Pune,0,2562,0,0
TXN006516,63.79,11,Travel,Android,Mumbai,2,1612,0,0
TXN006517,1130.95,2,Other,Android,Delhi,0,1848,0,1
TXN006518,176.48,6,Entertainment,iOS,Hyderabad,0,1711,0,0
TXN006519,5.79,5,Travel,iOS,Pune,1,1014,0,0
TXN006520,223.01,13,Bills,iOS,Delhi,0,2521,0,0
TXN006521,97.73,22,Entertainment,Android,Pune,2,608,0,0
TXN006522,135.65,4,Shopping,iOS,Mumbai,0,1567,0,0
TXN006523,95.36,3,Travel,Android,Pune,1,424,1,0
TXN006524,390.9,14,Travel,Android,Pune,0,2059,0,0
TXN006525,568.85,6,Other,Android,Chennai,0,2834,0,0
TXN006526,208.44,2,Other,Android,Delhi,3,1154,1,0
TXN006527,98.77,12,Entertainment,iOS,Bangalore,0,170,0,0
TXN006528,141.23,9,Shopping,iOS,Hyderabad,0,1221,0,0
TXN006529,151.95,22,Travel,Android,Chennai,0,553,0,0
TXN006530,56.66,1,Entertainment,Android,Delhi,0,2564,0,0
TXN006531,297.29,11,Travel,Android,Chennai,1,101,0,0
TXN006532,257.77,23,Other,Android,Bangalore,0,705,0,0
TXN006533,942.49,21,Shopping,Android,Pune,0,2109,0,1
TXN006534,669.43,11,Shopping,iOS,Hyderabad,0,2262,0,0
TXN006535,65.18,18,Food,Android,Bangalore,0,1193,1,0
TXN006536,397.17,18,Entertainment,iOS,Hyderabad,0,1967,0,0
TXN006537,47.41,20,Other,Android,Chennai,0,2572,0,0
TXN006538,342.11,2,Other,Android,Pune,0,709,0,0
TXN006539,79.84,5,Other,Android,Pune,0,971,0,0
TXN006540,43.47,1,Bills,iOS,Delhi,0,452,0,0
TXN006541,207.69,23,Travel,Android,Hyderabad,0,604,1,0
TXN006542,5.99,12,Shopping,Android,Bangalore,0,1786,0,0
TXN006543,18.15,8,Travel,Web,Hyderabad,0,269,0,0
TXN006544,119.94,12,Travel,Android,Chennai,1,1364,0,0
TXN006545,163.85,22,Bills,Web,Pune,0,837,0,0
TXN006546,95.28,13,Shopping,Android,Chennai,0,1978,0,0
TXN006547,22.3,18,Food,iOS,Chennai,0,2430,0,0
TXN006548,55.62,10,Other,Android,Delhi,0,270,0,0
TXN006549,237.33,13,Entertainment,Android,Chennai,0,713,0,0
TXN006550,298.31,15,Travel,Android,Delhi,0,2609,0,0
TXN006551,145.55,9,Bills,Android,Mumbai,2,2035,0,0
TXN006552,594.79,19,Bills,iOS,Hyderabad,0,2930,0,0
TXN006553,239.1,15,Entertainment,iOS,Pune,0,386,0,0
TXN006554,60.52,1,Entertainment,Android,Pune,0,2104,0,0
TXN006555,106.0,15,Shopping,Android,Bangalore,0,323,0,0
TXN006556,27.57,13,Travel,Android,Pune,0,1015,0,0
TXN006557,130.35,20,Travel,iOS,Delhi,0,2431,0,0
TXN006558,563.7,17,Entertainment,Android,Pune,0,105,0,0
TXN006559,337.76,5,Other,Android,Delhi,0,957,1,0
TXN006560,798.24,6,Food,iOS,Pune,0,1284,0,1
TXN006561,103.19,12,Travel,Android,Bangalore,1,2952,0,0
TXN006562,746.44,1,Bills,Android,Hyderabad,1,1755,0,1
TXN006563,117.69,14,Other,Android,Chennai,2,1433,0,0
TXN006564,867.75,16,Entertainment,iOS,Hyderabad,0,2119,0,1
TXN006565,144.57,12,Travel,Android,Delhi,1,444,0,0
TXN006566,346.78,6,Shopping,iOS,Chennai,1,2310,0,0
TXN006567,871.43,0,Entertainment,Android,Mumbai,1,2915,0,1
TXN006568,117.67,2,Bills,Android,Bangalore,0,104,0,0
TXN006569,192.88,19,Shopping,iOS,Hyderabad,0,665,0,0
TXN006570,696.9,17,Entertainment,Android,Chennai,0,923,0,0
TXN006571,126.52,6,Entertainment,Android,Bangalore,0,1303,0,0
TXN006572,30.41,20,Travel,Android,Hyderabad,1,2481,0,0
TXN006573,1942.26,16,Shopping,Android,Delhi,0,1584,0,1
TXN006574,84.46,11,Entertainment,iOS,Delhi,0,666,0,0
TXN006575,179.56,15,Other,Android,Delhi,0,2555,0,0
TXN006576,594.2,23,Bills,iOS,Mumbai,1,2467,0,0
TXN006577,71.51,9,Shopping,iOS,Pune,1,853,0,0
TXN006578,44.28,22,Other,iOS,Delhi,0,668,0,0
TXN006579,201.24,15,Travel,iOS,Delhi,1,1519,0,0
TXN006580,17.26,19,Food,iOS,Pune,0,641,0,0
TXN006581,105.06,17,Entertainment,Android,Delhi,1,2841,0,0
TXN006582,199.15,14,Food,Android,Chennai,0,2375,0,0
TXN006583,107.35,22,Entertainment,Android,Bangalore,0,2649,0,0
TXN006584,23.29,10,Other,iOS,Mumbai,1,1309,0,0
TXN006585,1005.27,17,Travel,iOS,Hyderabad,0,85,0,1
TXN006586,168.05,5,Travel,Android,Pune,0,288,0,0
TXN006587,826.65,0,Travel,iOS,Pune,0,524,0,1
TXN006588,108.63,22,Travel,iOS,Pune,1,2120,0,0
TXN006589,51.62,6,Shopping,Android,Mumbai,0,441,0,0
TXN006590,205.0,11,Shopping,Android,Bangalore,0,1190,0,0
TXN006591,114.56,19,Entertainment,Android,Delhi,0,369,1,0
TXN006592,36.11,3,Shopping,iOS,Pune,0,2351,0,0
TXN006593,865.88,9,Entertainment,Android,Delhi,0,2839,0,1
TXN006594,70.34,20,Shopping,Android,Hyderabad,1,1074,0,0
TXN006595,16.31,1,Shopping,Web,Pune,0,2231,1,0
TXN006596,730.55,8,Shopping,iOS,Mumbai,0,2612,1,0
TXN006597,81.03,9,Bills,Android,Mumbai,0,935,0,0
TXN006598,71.57,19,Travel,Android,Hyderabad,2,2578,0,0
TXN006599,17.84,10,Bills,Android,Mumbai,0,969,0,0
TXN006600,1198.86,13,Shopping,Web,Mumbai,0,1834,0,1
TXN006601,31.58,2,Shopping,Web,Mumbai,0,210,0,0
TXN006602,159.2,0,Bills,iOS,Pune,1,1811,0,0
TXN006603,443.7,6,Other,Android,Hyderabad,0,1749,0,0
TXN006604,246.18,3,Entertainment,Android,Pune,2,2729,0,0
TXN006605,138.16,6,Travel,Android,Hyderabad,0,1560,0,0
TXN006606,19.26,15,Entertainment,Android,Bangalore,0,513,0,0
TXN006607,56.17,9,Other,Android,Mumbai,0,32,0,0
TXN006608,185.93,14,Travel,iOS,Bangalore,0,704,1,0
TXN006609,57.71,15,Food,Android,Chennai,0,2821,0,0
TXN006610,189.43,5,Travel,Android,Chennai,1,890,0,0
TXN006611,336.33,3,Entertainment,iOS,Mumbai,0,187,0,0
TXN006612,471.07,3,Travel,Android,Delhi,1,2660,0,0
TXN006613,34.08,23,Food,iOS,Chennai,0,915,0,0
TXN006614,2071.39,22,Food,Android,Delhi,0,494,1,1
TXN006615,372.78,3,Shopping,Android,Bangalore,2,2251,0,0
TXN006616,148.11,21,Food,Android,Mumbai,1,2985,0,0
TXN006617,548.64,21,Bills,Web,Bangalore,0,1751,0,0
TXN006618,2536.37,16,Entertainment,iOS,Pune,2,527,1,1
TXN006619,26.4,12,Bills,Android,Bangalore,0,2902,0,0
TXN006620,113.26,1,Other,Android,Hyderabad,0,1469,0,0
TXN006621,8.55,19,Bills,iOS,Mumbai,1,1678,0,0
TXN006622,187.01,5,Entertainment,Android,Hyderabad,1,2317,0,0
TXN006623,230.09,21,Other,Web,Bangalore,1,1885,0,0
TXN006624,141.6,0,Bills,Web,Delhi,1,2279,0,0
TXN006625,67.66,7,Bills,iOS,Mumbai,0,769,0,0
TXN006626,12.69,17,Other,Web,Mumbai,0,351,0,0
TXN006627,232.35,20,Bills,Android,Chennai,0,2731,0,0
TXN006628,851.09,3,Food,Android,Delhi,0,2215,0,1
TXN006629,73.02,4,Entertainment,Android,Pune,0,1157,0,0
TXN006630,251.66,4,Entertainment,Android,Delhi,1,2397,0,0
TXN006631,22.61,14,Entertainment,Web,Bangalore,1,818,0,0
TXN006632,256.89,9,Bills,Android,Bangalore,0,2854,0,0
TXN006633,92.57,7,Food,iOS,Bangalore,0,678,0,0
TXN006634,59.45,6,Entertainment,iOS,Chennai,0,431,0,0
TXN006635,59.59,11,Travel,Android,Delhi,0,1173,1,0
TXN006636,92.54,10,Entertainment,Android,Hyderabad,0,2146,0,0
TXN006637,234.84,12,Shopping,Android,Delhi,0,2139,0,0
TXN006638,30.74,14,Travel,Android,Hyderabad,0,1709,1,0
TXN006639,92.15,16,Entertainment,Android,Mumbai,0,2198,0,0
TXN006640,141.21,21,Bills,Android,Hyderabad,0,2593,0,0
TXN006641,39.69,21,Entertainment,iOS,Mumbai,1,2708,0,0
TXN006642,1281.77,17,Food,iOS,Pune,0,1154,0,1
TXN006643,53.29,7,Food,Android,Pune,0,1285,0,0
TXN006644,66.47,5,Entertainment,Android,Bangalore,1,1771,0,0
TXN006645,45.88,10,Bills,iOS,Delhi,0,2702,0,0
TXN006646,1284.57,8,Bills,Android,Bangalore,1,2409,0,1
TXN006647,288.15,4,Bills,Android,Delhi,0,1301,0,0
TXN006648,48.24,6,Entertainment,iOS,Hyderabad,0,1215,0,0
